id,first_name,rank,pct,census_trash
573,"Loretta",92242.7,0.22940460329110057,64.2179
574,"Juanita",92194.2,0.38694733508181645,63.6395
575,"Jeanne",92191.1,0.18075931407695536,65.2546
576,"Mateo",91883.4,99.9524397225179,6.50274
577,"Adriana",91873.2,0.42469403482190676,23.4119
578,"Rosemary",91797.7,0.18777158904852737,58.3265
579,"Nevaeh",91744.5,0.4500803862901863,10.6661
580,"Gianna",91718.6,0.07146685623199656,10.7015
581,"Nicolas",91572.5,99.81238909061126,20.8043
582,"Sue",91547,0.36411897713742664,67.9134
583,"Priscilla",91516.1,0.2043028494439776,45.0447
584,"Jaden",91484.4,85.36264106230134,14.7824
585,"Brady",91060.3,97.86196619163344,20.518
586,"Kennedy",90726.2,7.281171260341555,12.6996
587,"Clarence",90080,99.1903863232682,60.5582
588,"Hudson",89407.2,98.18594028221442,7.37423
589,"Angelica",89339.4,0.34474934911136634,28.7362
590,"Leon",89132.8,99.36364615495081,46.2165
591,"Toni",89039.5,1.471380679361407,51.183
592,"Alfred",88936.2,99.35054567206605,58.7197
593,"Devon",88874.3,77.95943259187413,26.7689
594,"Sadie",88458.7,0.07853936356740492,18.7389
595,"Sophie",88159.5,0.048962505458855825,15.4104
596,"Warren",88036.5,99.47124204165317,50.7141
597,"Nina",88014.1,0.1717770220907786,40.0219
598,"Tracey",87999.3,8.655602942296131,51.0479
599,"Reginald",87868.5,99.2240677831077,47.7008
600,"Brendan",87812.8,99.63775212725251,26.7883
601,"Marlene",87691.1,0.22012952283641096,60.9414
602,"Lincoln",87664.2,97.95207165524809,8.98301
603,"Asher",87660.9,98.5927591434722,7.22629
604,"Gwendolyn",87316.4,0.2174814811421451,54.1502
605,"Violet",87295.1,0.06785867706205731,20.1572
606,"Elena",86478.7,0.1019786375142087,20.8272
607,"Penelope",85937.6,0.05441017668633985,15.1592
608,"Ayden",85867.4,97.25635107153589,9.91575
609,"Andres",85815.5,99.4960117927414,22.5813
610,"Louise",85751.4,0.6957425767975801,68.7561
611,"Geraldine",85490,0.28778804538542524,70.7082
612,"Kerry",85465.9,47.48057412371484,51.4281
613,"Penny",85316.8,0.30694423607073873,57.0507
614,"Genesis",84952.1,3.6256666992340385,11.4837
615,"Trinity",84877,3.198404750403525,15.3978
616,"Don",84773.3,99.28586005263449,62.563
617,"Clifford",84649.3,99.27229167872623,58.1433
618,"Karla",84595.6,0.3447827073748516,38.9085
619,"Bridget",84257.5,0.16721716167700207,38.5256
620,"Summer",84141.6,0.2719522804415414,22.4892
621,"Constance",83930.4,0.2042525711780237,63.2657
622,"Felicia",83665.4,0.30970389193143166,42.9187
623,"Ellie",83550.3,0.4197782653084429,10.2359
624,"Marsha",83431.9,0.22402702083975076,63.7486
625,"Hope",83251.5,0.31822729920782206,30.6845
626,"June",82551.5,1.4731894635469982,57.3211
627,"Emmanuel",82372.4,99.56126081065989,18.6362
628,"Kaleb",82117.4,99.75790758109731,15.8587
629,"Gabriela",82009.1,0.4381855184363686,22.0997
630,"Jace",81978.3,99.01510521686836,10.5522
631,"Maurice",81961.2,98.57688760047438,45.1817
632,"Jim",81735.3,99.65327098573076,63.3329
633,"Jenny",81594.8,0.5332766303735041,42.944
634,"Leonardo",81540.5,99.82928728668577,13.9351
635,"Misty",81473.2,0.2729461958042645,42.4289
636,"Jillian",81364.3,0.2685108825369357,26.7305
637,"Breanna",81050.3,0.07843795766332759,23.5427
638,"Brittney",80858.6,0.3156955475360691,30.1397
639,"Payton",80543.2,29.180861947377313,15.0917
640,"Roman",80532,99.50740078478121,14.8983
641,"Glenda",80528.2,0.21864390362630728,65.6989
642,"Drew",80517.5,89.86183127891452,27.3655
643,"Desiree",80431.4,0.2332061856439152,33.5519
644,"Giovanni",79872.7,98.83639841898422,14.6772
645,"Ezra",79625.2,95.16936849138213,8.98952
646,"Isabelle",79529.3,0.02489044918036497,16.0397
647,"Abraham",79357.1,99.74318617993852,22.6633
648,"Marjorie",79311.1,0.13464193536591976,68.2623
649,"Georgia",79142.4,0.22102059073265407,46.1102
650,"Shelly",78938.1,1.4864685114032388,51.6044
651,"Dolores",78510.7,0.5163487269888054,72.9599
652,"Cecilia",78510,0.19415233728187492,33.6851
653,"Andy",78178,98.61214152319067,33.0463
654,"Dalton",78093.6,99.49637358247027,22.5669
655,"Jody",78084.8,35.37244124336619,51.8355
656,"Santiago",78081.8,99.86129930406317,12.7831
657,"Quinn",77876.8,43.513600969736814,13.2004
658,"Darryl",77777.8,98.7340860759754,51.2065
659,"Collin",77750.6,99.37865431263552,21.0433
660,"Aria",77520.9,0.8041379808541955,6.36931
661,"Leroy",77491.6,99.27785721291082,60.4827
662,"Candace",77486.6,0.1889642854377402,45.7497
663,"Harrison",77331.4,99.63624090602266,17.3551
664,"Rachael",77322.2,0.22254281435344572,34.2105
665,"Kristine",77210.8,0.21621716132976215,49.2898
666,"Franklin",76911.3,99.35757164421872,49.1473
667,"Bernard",76748.4,99.41640477195617,59.2267
668,"Rafael",76612.2,99.3212569277478,29.0038
669,"Pedro",76471.3,99.44632823032954,32.6869
670,"Sergio",76357.3,99.54608138318143,26.5741
671,"Alvin",76321.2,99.26324533681336,52.6768
672,"Brody",76248.2,99.6326470657668,12.1548
673,"Natalia",75910.4,0.06055652453418768,14.8658
674,"Monique",75738.1,0.4638761732866285,39.3006
675,"Sherri",75582.8,0.20496991378990986,55.7721
676,"Jodi",75418.1,1.1563881879813995,48.6849
677,"Becky",75266,0.16189381659713548,57.179
678,"Jonah",75103.3,99.08605880167714,14.8053
679,"Bryson",75019.8,99.63249702078652,11.7592
680,"Bianca",74359,0.2538024986887935,24.5578
681,"Bill",73953.8,99.70441005059915,65.4619
682,"Cesar",73801.4,99.5827992422908,23.8106
683,"Arlene",73732.2,0.17403386851334965,64.5035
684,"Erick",73682.5,99.44735859939607,24.1183
685,"Mildred",73601.2,0.2580637272218388,73.7983
686,"Raul",73583,99.42812877974532,35.8128
687,"Dianne",73383.9,0.1682698793604592,65.9446
688,"Krystal",73225.3,0.2492171421626132,33.2175
689,"Neil",73005.6,99.63591834051087,48.5731
690,"Brad",72569.4,99.69573952657733,49.3913
691,"Duane",72485.1,99.22577191726299,58.0851
692,"Everett",72455.7,98.93838579987496,25.6097
693,"Miriam",72337,0.29282248365290237,37.6983
694,"Rebekah",72277.5,0.1568869980284321,30.7839
695,"Kayden",72188,89.11785892392088,8.61927
696,"Kristi",72108.2,0.17731131826893473,46.5842
697,"Dominique",72104.4,31.220563516234794,28.807
698,"Kurt",72046.1,99.74571836643482,51.0188
699,"Meredith",71864.5,2.287819437970069,36.3419
700,"Sawyer",71775.1,79.09302808355542,8.38667
701,"Kelli",71607.2,0.3897122077109565,43.0881
702,"Guadalupe",71488.3,23.8332706191083,37.5866
703,"Bella",71479.7,0.06250445930802731,9.63495
704,"Cheyenne",71420,3.532217866143937,21.7526
705,"Tom",71312.2,99.6895341891009,62.7553
706,"Krista",70904.1,0.1961311123052122,38.7736
707,"Aurora",70549.6,0.05424750813611983,14.059
708,"Marion",70438.1,33.80556829329581,64.591
709,"Marco",70432.4,99.5378547373084,26.3157
710,"Serenity",69832.7,0.1065190090029456,9.92631
711,"Gordon",69683.3,99.65041839292914,58.9429
712,"Edith",69604.7,0.23089532747070243,58.1069
713,"Cora",69552.7,0.07679874397399382,27.3225
714,"Easton",69491.3,98.68314450873706,7.37185
715,"Glen",69187,99.2008614335063,58.2906
716,"Shaun",69043.1,95.77742019115595,37.3318
717,"Tyrone",69004.7,99.05093421172762,46.0491
718,"Jacquelyn",68970.6,0.13539232658553063,48.6549
719,"Kate",68874.7,0.11058167948462935,24.9748
720,"Karl",68718,98.85808667306965,51.9741
721,"Carole",68291.3,0.1497921404337009,72.1767
722,"Valeria",68193.6,0.1514013045212454,18.0834
723,"Reagan",68100.8,10.48185924394427,12.8948
724,"Mathew",67854.3,99.7034823143117,32.5961
725,"Mila",67398.1,0.10479716787268481,5.86344
726,"Herbert",67376.6,99.39118328915379,63.4044
727,"Kristy",67318.5,0.2469544033215238,43.0735
728,"Sheryl",67119.9,0.20695650619264927,60.9152
729,"Rylee",67039.2,7.741381162066374,11.2302
730,"Caden",67006.8,98.65998674761366,13.1399
731,"Cristian",66992.6,98.34713087714165,18.2004
732,"Sandy",66985.7,9.48409884497736,52.6158
733,"Iris",66959.4,0.5618957159114331,33.6744
734,"Patsy",66882.3,1.7727709722901275,72.7056
735,"Kaden",66662.6,98.3781010641649,13.0368
736,"Lorenzo",66236,99.58104354127664,25.96
737,"Jada",66211.9,0.3777734818061406,18.7817
738,"Skyler",66188.8,60.56659132662928,17.9216
739,"Gilbert",65846.8,99.45190958406482,53.9444
740,"Kay",65794.7,1.8674148525641125,68.0277
741,"Shelley",65784.8,1.3847606133939754,54.8602
742,"Clinton",65667.1,99.53629747620954,46.2631
743,"Liliana",65473.4,0.2320469075991166,14.5712
744,"Rick",65440,99.81662591687042,57.6043
745,"Dallas",65329,79.73977865878858,26.9193
746,"Dwayne",65311,99.34528639892208,47.2824
747,"Maggie",65284.9,0.08051371756715564,29.2987
748,"Armando",65110,99.46736292428197,33.3086
749,"Belinda",64951.9,0.19988021905440792,52.795
750,"Tim",64925.7,99.74062659316728,59.2171
751,"Lewis",64908.4,99.37958723370164,52.7924
752,"Ezekiel",64803.8,99.93858384847802,9.9183
753,"Carly",64702,0.23856295014064477,24.3419
754,"Luna",64560.5,0.12640499996127663,5.03465
755,"Daniela",64546.7,0.2547473379739011,17.9824
756,"Mckenzie",64395.8,3.264824724593839,16.9895
757,"Candice",64392.8,0.22963436905989487,41.0726
758,"Jordyn",64275.2,8.692154983570646,14.2679
759,"Greg",64149.1,99.79563236272996,56.6051
760,"Kai",64141.9,88.07207145407293,10.3737
761,"Elise",63769.7,0.07105992344326538,24.3383
762,"Camille",63601.8,0.8212471974063625,30.8599
763,"Dillon",63450.9,98.60096547093895,22.9514
764,"Johnnie",63403.6,68.6550921398785,61.6861
765,"Bobbie",63394.1,11.375254164031038,60.2859
766,"Marshall",63268.2,98.63691396309679,39.446
767,"Gracie",63136.9,0.052209563662454134,21.9629
768,"Billie",63017.7,14.622018893104634,61.198
769,"Israel",62908.2,97.64243771082307,22.5869
770,"Dan",62534.5,99.48396485140204,60.0966
771,"Jonathon",62430.9,99.64937234606582,31.9546
772,"Ivy",62183,2.345705417879485,17.1319
773,"Nichole",61874.2,0.2818880890581212,37.3132
774,"Cassidy",61808.7,5.597011423958116,20.0343
775,"Damon",61163.1,99.50885419476776,34.7901
776,"Gene",61162.6,96.591217508739,63.3423
777,"Jaxson",61040.2,99.79308717861345,7.13307
778,"Juliana",61035.9,0.07765855832387168,19.291
779,"Alana",60948.5,0.04929637316751028,21.6908
780,"Terrance",60844.5,98.88288999005663,42.1606
781,"Lynda",60717.2,0.1259568952454988,64.2774
782,"Damien",60488,99.58107393201956,21.3925
783,"Kristopher",60258.6,99.52156206748913,32.7524
784,"Vernon",60223.3,99.00852327919591,59.2707
785,"Lonnie",60186.6,93.81241007134479,56.9162
786,"Terrence",59985.3,99.20247127212834,45.8071
787,"Lloyd",59950.8,99.41969081313343,60.5426
788,"Rene",59917.3,68.70352969843434,43.8832
789,"Jan",59859.9,26.3456838384294,60.7684
790,"Adrienne",59818.3,0.6413137785594041,42.3253
791,"Ryder",59807.6,96.74004641550573,8.33099
792,"Karina",59660.3,0.4093224472555452,24.1798
793,"Allan",59498.2,99.70352044263525,51.5078
794,"Sonya",59492.5,0.2762533092406606,48.0386
795,"Robyn",59478.2,1.7667313402221319,45.6552
796,"Mya",59366.6,0.0899862885865116,13.7193
797,"Gage",59254,99.59715799777231,16.7382
798,"Jimmie",59190,85.88122993748944,63.3919
799,"Weston",59118,99.85554315098616,12.48
800,"Delores",58901.7,0.2395856146766562,71.642
801,"Edna",58789,0.212755787647349,68.8788
802,"Braxton",58761.8,98.66341739020929,11.3406
803,"Sonia",58758,0.4393427277987678,43.6944
804,"Abby",58684.4,0.26287224543490256,25.9434
805,"Lucille",58576.7,0.14179187287778247,55.3048
806,"Ramon",58248.1,99.25422460131746,39.0999
807,"Axel",58107.9,99.69023144873589,8.51685
808,"Ross",58071,99.52489194262196,44.0767
809,"Byron",58064.6,99.5663450708349,43.9969
810,"Angelo",57857,98.84715764730284,31.776
811,"Kari",57327.1,1.3590657821518968,42.4698
812,"Pauline",57180.9,0.23991577607208,67.7375
813,"Sidney",56974,61.868220591848925,41.3985
814,"Malachi",56970.2,99.53537112385072,12.1511
815,"Tabitha",56907,0.24235155604758638,33.6388
816,"Bentley",56781.9,94.53505430427654,8.28758
817,"Kirk",56711.1,99.6787225075867,51.8927
818,"Mallory",56627,1.3940611369134863,24.2938
819,"Yvette",56552.7,0.29907502205907055,47.5971
820,"Piper",56505,0.3680081408724892,10.1943
821,"Camden",56479.2,93.83578379297157,10.5594
822,"Julio",56475.4,99.34042078497895,30.1017
823,"Kaitlin",56455.9,0.12868433591528963,26.8577
824,"Alma",56315.6,1.4928527796915951,50.8878
825,"Abel",56311.2,99.74996093139555,19.668
826,"Trenton",56251.7,99.86329302047761,21.8551
827,"Donovan",56248.1,99.61616481267811,22.3804
828,"Wade",56196.3,99.77454031671124,40.5621
829,"Reese",55762,28.950539794125028,12.8554
830,"Eliana",55699.1,0.05614956076489566,8.90529
831,"Conner",55360.3,98.50073066800577,16.7694
832,"Felix",55264.6,99.12638470196113,29.9438
833,"Alisha",55132.1,0.22633638116451218,32.7854
834,"Colby",54991.4,92.82360514553184,23.5171
835,"Mikayla",54937.6,0.01979045316868593,18.4768
836,"Alberto",54891.7,99.35509375734401,32.7573
837,"Sheri",54727,0.18132439198201986,54.9593
838,"Silas",54440.3,99.74742975332612,11.6018
839,"Rowan",54399.9,66.23707028873214,7.61229
840,"Angie",54360,0.21264716703458425,40.1885
841,"Paisley",54235.2,0.13010424963861109,6.28861
842,"Elliott",54206.4,87.70624870863956,19.4912
843,"Celeste",54046,0.07530992117825556,33.8284
844,"Joey",53976.1,87.53800293092684,40.3997
845,"Luca",53921.2,97.28437052587851,6.29851
846,"Daryl",53829,93.357112337216,51.7239
847,"Bennett",53714,96.93971776445619,13.2507
848,"Elliot",53635.4,88.54133650536772,17.1259
849,"Genevieve",53544.9,0.04969548920625493,30.2721
850,"Josue",53518.2,99.66030247654069,18.081
851,"Selena",53507.4,0.10450498435730386,23.36
852,"Enrique",53260.7,99.53436586451173,29.7854
853,"Jameson",53238.5,97.89494444809678,9.26689
854,"Roxanne",53218.7,0.09360243673746259,49.3163
855,"Simon",53131.7,99.7329278001645,23.0918
856,"Kiara",52740.8,0.40672306828868726,19.252
857,"Noel",52530.8,74.50257753546491,33.524
858,"Kent",52528.4,99.71672466703725,54.673
859,"Chance",52497.7,97.54236852281149,19.1712
860,"Harley",52436.9,45.863695222257604,22.7823
861,"Janelle",52418,0.1567141058415048,34.3998
862,"Lacey",52386.5,1.6591488265106467,28.8434
863,"Greyson",52176.3,98.57004042065074,6.74759
864,"Dwight",52038.3,99.49614034278598,55.9922
865,"Tessa",51974.7,0.024409568501597895,20.7911
866,"Lilly",51906.2,0.045766209046318174,16.7029
867,"Alejandra",51796.3,0.9915997860851063,23.1505
868,"Alec",51736.4,99.358478749971,23.8116
869,"Caitlyn",51735.1,0.0642171369147832,22.2105
870,"Allyson",51692.7,0.03762001211002715,26.4976
871,"Gladys",51615.4,0.26996400299135526,67.2453
872,"Lena",51527.1,0.07939103889021505,38.9451
873,"Michaela",51506.9,0.1295339071075914,23.7852
874,"Kirsten",51449.4,0.38665368303614817,33.9478
875,"Eden",51393.7,17.266824532968048,11.9688
876,"Beau",51359.2,98.3919142042711,15.8648
877,"Annabelle",51336.4,0.019331059443202094,15.0058
878,"Aimee",51207.8,0.14240037650514178,37.9561
879,"Floyd",51177.8,99.20453790510729,62.0936
880,"Gerardo",51169.3,99.54601684994712,27.1793
881,"Delilah",51152.1,0,13.1437
882,"Maverick",51127.3,98.95593939050174,5.48693
883,"Darius",51060.4,99.47963588221008,25.5852
884,"London",50945.8,18.45832237397391,11.208
885,"Emilia",50916.4,0.05087967727490552,10.6664
886,"Beatrice",50897.1,0.18276345803591953,57.4404
887,"Myles",50817.9,99.48364651038315,15.6119
888,"Zane",50791.3,99.13528497990796,18.2448
889,"Callie",50778,0.32027452833904446,21.2898
890,"Emmett",50770.3,99.62871994059519,16.5127
891,"Nelson",50757,99.42628602951318,43.2062
892,"Emerson",50745.9,45.059994994669516,11.8946
893,"Declan",50324.8,99.32756811750866,7.63327
894,"Rickey",50201.5,98.88429628596755,55.8092
895,"Dominick",50198.5,99.48643883781388,26.4241
896,"Willow",50184.4,0.7051175265620392,7.65754
897,"Perry",50040.6,94.76225305052297,52.5487
898,"Hayley",50017.7,0.08999094320610505,23.9079
899,"Cristina",49951.8,0.5192125208701187,33.971
900,"Valentina",49939.5,0.013912734408634447,10.4118
901,"Cara",49928.6,0.11840628417380018,35.3858
902,"Frankie",49886.6,62.002421491943736,47.6104
903,"Sam",49734,98.41999437004866,46.3832
904,"Clyde",49564.9,98.95167749758397,59.7866
905,"Lynne",49478.8,0.47707503011390734,63.9405
906,"Traci",49313.3,0.4352841931081473,48.3677
907,"Kylee",49298.1,0.9696519744168639,17.1944
908,"Josie",48993.3,0.7388336772579107,23.8947
909,"Florence",48977.8,0.2826015051717309,69.3224
910,"Tucker",48962,99.2526857563008,13.4571
911,"Marian",48831.4,0.7606294310627997,63.5909
912,"Marcos",48806.7,99.68651844931127,25.6989
913,"Graham",48786.9,99.6148556272278,17.7839
914,"Guy",48678.9,99.626121379078,55.9305
915,"Arturo",48626.3,99.59404684296358,33.14
916,"Harvey",48603.3,99.24182102861329,54.2828
917,"Trent",48596.8,99.79854640634774,29.776
918,"Jude",48461.5,94.66875767361721,12.2923
919,"Kellie",48434,0.47980137919643223,43.1353
920,"Kaiden",48374.2,96.8299217351398,8.70699
921,"Julianna",48235.2,0.053051091319202576,17.8666
922,"Kelley",48080,9.641493344425957,46.0236
923,"Lana",48018.5,0.020342971979549547,42.2248
924,"Jaclyn",47949,0.20511668647938433,34.1981
925,"Vera",47935.5,0.11862544460785847,50.3258
926,"Dianna",47867.3,0.10553968993446464,55.1024
927,"Esmeralda",47820.5,0.36228395771687877,23.5723
928,"Marianne",47717.8,0.07774918374275427,59.8645
929,"Anastasia",47595.8,0.046947629832884405,19.7717
930,"Alfredo",47441.1,99.44499600557324,34.1791
931,"Roland",47427.6,99.64619757272138,51.1357
932,"Stuart",47399,99.52108694276251,53.5247
933,"Geoffrey",47189.3,99.71582540957377,45.2958
934,"Gayle",47181.1,4.022246196040364,66.4678
935,"Marisa",47176.8,0.13296556782147156,33.457
936,"Raquel",47140.8,0.5430349081899332,34.4531
937,"Giselle",47080.9,0.09160402626118022,16.6303
938,"Donnie",46905.4,93.52313379696155,56.8958
939,"Aubree",46819.7,0.11843903314203211,9.73127
940,"Ashlyn",46723.5,0.11428702901109719,17.6134
941,"Eliza",46699.2,0.09548578990646521,17.9727
942,"Malik",46689.8,99.45534142360857,19.5345
943,"Kelvin",46585.7,99.38478975307873,38.8515
944,"Adrianna",46409.5,0.04877902153653886,19.1809
945,"Thelma",46373,0.34076941323615034,72.8494
946,"Vicky",46185.1,0.7202192915031038,58.0067
947,"Freddie",46012.7,90.76885294712113,59.2574
948,"Ramona",45909.2,0.29861117161701795,57.2293
949,"Bryant",45872.6,99.50275327755567,32.7719
950,"Alaina",45861.5,0.012648583234303285,16.2796
951,"Malcolm",45825.8,99.83480921227779,34.7128
952,"Lester",45819.1,99.06196324240328,59.9429
953,"Dante",45807,99.00888510489662,21.1681
954,"Khloe",45730.6,0.041242406616138864,8.6474
955,"Ty",45641.2,98.44701716869847,24.7853
956,"Julius",45429.4,99.53048026168075,32.7968
957,"Griffin",45390.3,98.48271547004536,14.8793
958,"Zion",45353.2,85.35604984874276,9.83154
959,"Braden",45147.9,99.39399174712446,18.8452
960,"Tyson",45115.7,99.31309943101849,22.7002
961,"River",45105,66.44207959206297,6.78862
962,"Amir",45092.9,98.95571143128963,10.9908
963,"Emery",45000.4,24.398227571310475,12.4214
964,"Raven",44937,6.856599238934509,22.6505
965,"Dawson",44895.1,97.50885954146443,13.5223
966,"Antoinette",44881.1,0.09877119767563629,53.7908
967,"Aliyah",44834.2,0.09503392499475848,12.512
968,"Alexia",44709.8,0.09647974269623213,18.7893
969,"Margie",44696.7,0.2412415234234295,70.0512
970,"Leilani",44570.7,0.05551561900531067,13.577
971,"Lane",44527.3,90.90490552986594,21.7312
972,"Jasmin",44506.2,1.2800733380967146,23.5015
973,"Lillie",44415.4,0.2920473529451496,54.9583
974,"Patty",44380.5,0.20530931377519407,64.6664
975,"Lucia",44379.9,0.18499636096521174,22.6592
976,"Milton",44372.5,99.4579976336695,56.7142
977,"Latoya",44356.1,0.39562540439759136,38.8819
978,"Kasey",44000.3,26.600500451133286,28.809
979,"Jayla",43892.4,0.11479139896656369,13.2352
980,"Lola",43868.2,0.06913276587596483,34.7111
981,"Bernice",43826.3,1.4651841474183307,69.3904
982,"Nadia",43751.1,0.1361897186585023,21.3787
983,"Shawna",43677.6,0.22467809586607324,41.196
984,"Lila",43584.2,0.014834641911518396,27.1031
985,"Rosalie",43571.2,0.06105363175675676,44.2427
986,"Maryann",43498.7,0.055062335196224256,60.5258
987,"Makenzie",43482.9,0.6675750697400588,14.9008
988,"Amari",43422,57.961862650269445,9.95755
989,"Kenny",43370.1,98.93405825672527,44.6713
990,"Janie",43368.8,0.35172750917710427,58.0464
991,"Brielle",43326.5,0,9.24975
992,"Chandler",43310.8,78.322035150586,20.4137
993,"Athena",43251.1,0,15.7578
994,"Maddox",43136.3,96.37405155286845,8.10888
995,"Gretchen",43061.8,0.07816324445332055,48.822
996,"Ashlee",42889.2,0.5819273849826997,28.8586
997,"Jazmin",42850.1,0.5146289040165601,19.7939
998,"Adeline",42815.5,0.02606462612838809,13.9015
999,"Christie",42688.1,0.9757848205940297,46.6658
1000,"Wilma",42543.4,0.3511308452074822,73.6904
